cand_id,cand_name,spe_id,spe_nam,ele_type,can_office_state,can_office_dis,can_office,cand_pty_aff,exp_amo,exp_date,agg_amo,sup_opp,pur,pay,file_num,amndt_ind,tran_id,image_num,receipt_dat,fec_election_yr,prev_file_num,dissem_dt
"P00009423","Harris, Kamala","C00882381","People Power Pennsylvania","G","ZZ","00","P","DEMOCRATIC PARTY","41.25","","2110170.91","S","Digital Production (Estimate)","Commonwealth Communications","1866077","A1","E16362DF210DB4A2BAE2","202501279747785089","27-JAN-25","2026","1835888","17-OCT-24"
"P00009423","Harris, Kamala","C00882381","People Power Pennsylvania","G","ZZ","00","P","DEMOCRATIC PARTY","200","","2110170.91","S","Video Conferencing (Estimate)","Commonwealth Communications","1866077","A1","ECBEA6A69EA1E4676816","202501279747785088","27-JAN-25","2026","1835888","17-OCT-24"
"P00009423","Harris, Kamala","C00882381","People Power Pennsylvania","G","ZZ","00","P","DEMOCRATIC PARTY","150","","2110515.91","S","Field Canvassing (Estimate)","Commonwealth Communications","1866077","A1","EAEF5C01A89F84AF8B66","202501279747785091","27-JAN-25","2026","1835888","18-OCT-24"
"P00009423","Harris, Kamala","C00882381","People Power Pennsylvania","G","ZZ","00","P","DEMOCRATIC PARTY","24.75","","2110515.91","S","Digital Production (Estimate)","Commonwealth Communications","1866077","A1","E4F5AEC4085AA41C59F4","202501279747785090","27-JAN-25","2026","1835888","18-OCT-24"
"P80001571","Trump, Donald","C00882381","People Power Pennsylvania","G","ZZ","00","P","REPUBLICAN PARTY","20.25","","2110515.91","O","Digital Production (Estimate)","Commonwealth Communications","1866077","A1","EFD99D2E2E124434C830","202501279747785091","27-JAN-25","2026","1835888","18-OCT-24"
"P80001571","Trump, Donald","C00882381","People Power Pennsylvania","G","ZZ","00","P","REPUBLICAN PARTY","200","","2110170.91","O","Video Conferencing (Estimate)","Commonwealth Communications","1866077","A1","EF4B833964A0A4885AF9","202501279747785089","27-JAN-25","2026","1835888","17-OCT-24"
"P80001571","Trump, Donald","C00882381","People Power Pennsylvania","G","ZZ","00","P","REPUBLICAN PARTY","33.75","","2110170.91","O","Digital Production (Estimate)","Commonwealth Communications","1866077","A1","ECBA406EA6E36496C8B7","202501279747785088","27-JAN-25","2026","1835888","17-OCT-24"
"P80001571","Trump, Donald","C00882381","People Power Pennsylvania","G","ZZ","00","P","REPUBLICAN PARTY","150","","2110515.91","O","Field Canvassing (Estimate)","Commonwealth Communications","1866077","A1","E1CC8DE895E9344E59EA","202501279747785090","27-JAN-25","2026","1835888","18-OCT-24"
"","Harris, Kamala","C00742080","Planned Parenthood Alliance PAC , Serving WA, AK, ID, HI, IN, KY","G","","00","P","","4016.27","","17501.39","S","Voter Guide","Clean Sweep Campaigns","1863661","N","500192584","202501159740185471","15-JAN-25","2026","","06-SEP-24"
"","Harris, Kamala","C00742080","Planned Parenthood Alliance PAC , Serving WA, AK, ID, HI, IN, KY","G","","00","P","","196.96","","17501.39","S","Staff Time Canvassing","Planned Parenthood Alliance PAC, Serving WA, AK, ID, HI, IN, KY","1863661","N","500192593","202501159740185475","15-JAN-25","2026","","30-SEP-24"
"","Harris, Kamala","C00742080","Planned Parenthood Alliance PAC , Serving WA, AK, ID, HI, IN, KY","G","","00","P","","10.23","","17501.39","S","Staff Time Spent on Mailers","Planned Parenthood Alliance PAC, Serving WA, AK, ID, HI, IN, KY","1863661","N","500192685","202501159740185474","15-JAN-25","2026","","20-AUG-24"
"","Trump, Donald","C00742080","Planned Parenthood Alliance PAC , Serving WA, AK, ID, HI, IN, KY","G","","00","P","","28.84","","17501.39","O","Staff Time Phone Bank","Planned Parenthood Alliance PAC, Serving WA, AK, ID, HI, IN, KY","1863661","N","500192683","202501159740185474","15-JAN-25","2026","","28-SEP-24"
"H6NY21199","GENDEBIEN, BLAKE","C00819508","SAVE AMERICAN FREEDOM","G","NY","21","H","DEMOCRATIC PARTY","40000","07-FEB-25","40000","O","MEDIA","STARBOARD MEDIA LLC","1875343","N","SE.4176","202502089753366371","08-FEB-25","2026","","07-FEB-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","6366.87","04-FEB-25","22756.18","S","IE-CRUZ-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878653","N","E267AAC6AA68D4572B21","202502269753966958","26-FEB-25","2026","","03-FEB-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","6.55","14-JAN-25","8253.17","S","IE- CRUZ - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E998F70A1977C45A1815","202501309748173865","30-JAN-25","2026","","14-JAN-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","29.85","28-JAN-25","9337.12","S","IE- CRUZ - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E77A52D2CEC65495E8EB","202501309748173866","30-JAN-25","2026","","28-JAN-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","54.1","21-JAN-25","8307.27","S","IE- CRUZ - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","EE9F4B08FF6924C809EB","202501309748173865","30-JAN-25","2026","","21-JAN-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","1000","27-JAN-25","9337.12","S","IE-CRUZ-MEDIA PRODUCTION","COMPASS STRATEGIES INC.","1868424","N","E4B9E7E2737AF4DC2BDE","202501309748173866","30-JAN-25","2026","","28-JAN-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","7052.19","29-JAN-25","16389.31","S","IE-CRUZ-DIRECT MAIL PRODCUTION","ALLEGIANCE DIRECT LLC","1868424","N","EDF1DFEF4FDCF4735B39","202501309748173867","30-JAN-25","2026","","29-JAN-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","8241.77","02-JAN-25","8241.77","S","IE-CRUZ-DIRECT MAIL PRODUCTION","ALLEGIANCE DIRECT LLC","1868424","N","E46E1A92CEA7E4D0E995","202501309748173864","30-JAN-25","2026","","02-JAN-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","4.1","11-FEB-25","23477.86","S","IE- CRUZ - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878653","N","E49F1105F507B483D926","202502269753966959","26-FEB-25","2026","","11-FEB-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","16.2","18-FEB-25","23494.06","S","IE- CRUZ - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878653","N","E50B1980F6E914FB1BE2","202502269753966960","26-FEB-25","2026","","18-FEB-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","21.15","04-FEB-25","22777.33","S","IE- CRUZ - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878653","N","EF732C82BC9314DAEA37","202502269753966958","26-FEB-25","2026","","04-FEB-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","25.42","25-FEB-25","31472.47","S","IE-CRUZ-PRINTING","CANVA","1878653","N","E574AF53C8E074233811","202502269753966961","26-FEB-25","2026","","24-FEB-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","53.77","25-FEB-25","31472.47","S","IE-CRUZ-PRINTING","STAPLES","1878653","N","E713398B27AB24BD0AA2","202502269753966962","26-FEB-25","2026","","24-FEB-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","58.05","25-FEB-25","31530.52","S","IE- CRUZ - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878653","N","E78289B7D776F4B69A62","202502269753966963","26-FEB-25","2026","","25-FEB-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","103.42","25-FEB-25","31472.47","S","IE-CRUZ-POSTAGE","USPS","1878653","N","EEB13B9CB73A84B99974","202502269753966960","26-FEB-25","2026","","24-FEB-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","2964.66","25-FEB-25","34495.18","S","IE-CRUZ-DIRECT MAIL PRODUCTION","DROGIN GROUP LLC","1878653","N","E8EE45995AEAB46BB8E3","202502269753966963","26-FEB-25","2026","","26-FEB-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","3284.07","25-FEB-25","31472.47","S","IE-CRUZ-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878653","N","E3A079BBF40EB405F899","202502269753966962","26-FEB-25","2026","","24-FEB-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","4511.73","25-FEB-25","31472.47","S","IE-CRUZ-DIRECT MAIL PRODCUTION","ALLEGIANCE DIRECT LLC","1878653","N","E90253788528E4923892","202502269753966961","26-FEB-25","2026","","24-FEB-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","696.43","07-FEB-25","23473.76","S","IE-CRUZ-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878653","N","E8D60C416C05443E6AFA","202502269753966959","26-FEB-25","2026","","07-FEB-25"
"S2TX00312","CRUZ, RAFAEL","C00448696","SENATE CONSERVATIVES FUND","P","TX","00","S","REPUBLICAN PARTY","4.85","07-JAN-25","8246.62","S","IE- CRUZ - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E7E62713D7F4F482B824","202501309748173864","30-JAN-25","2026","","07-JAN-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","25.42","25-FEB-25","31435.87","S","IE-HAWLEY-PRINTING","CANVA","1878654","N","E5A0CDA9DFD3845B69F0","202502269753966968","26-FEB-25","2026","","24-FEB-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","30.05","25-FEB-25","31465.92","S","IE- HAWLEY - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878654","N","ED9097C39FFAF466F8AA","202502269753966969","26-FEB-25","2026","","25-FEB-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","53.77","25-FEB-25","31435.87","S","IE-HAWLEY-PRINTING","STAPLES","1878654","N","E2860F3CF95DA49D381A","202502269753966967","26-FEB-25","2026","","24-FEB-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","103.42","25-FEB-25","31435.87","S","IE-HAWLEY-POSTAGE","USPS","1878654","N","E8CDA74740B7C4AEFB6C","202502269753966967","26-FEB-25","2026","","24-FEB-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","696.43","07-FEB-25","23438.36","S","IE-HAWLEY-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878654","N","EDB304CFFFA414BF1AFB","202502269753966965","26-FEB-25","2026","","07-FEB-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","2964.66","25-FEB-25","34430.58","S","IE-HAWLEY-DIRECT MAIL PRODUCTION","DROGIN GROUP LLC","1878654","N","E20E55F32AD10419CBA8","202502269753966969","26-FEB-25","2026","","26-FEB-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","3284.07","25-FEB-25","31435.87","S","IE-HAWLEY-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878654","N","ED31CCE6FA3F24F06B9B","202502269753966968","26-FEB-25","2026","","24-FEB-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","4511.73","25-FEB-25","31435.87","S","IE-HAWLEY-DIRECT MAIL PRODCUTION","ALLEGIANCE DIRECT LLC","1878654","N","E5C3BE082E58A41848AF","202502269753966966","26-FEB-25","2026","","24-FEB-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","6366.87","04-FEB-25","22731.68","S","IE-HAWLEY-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878654","N","E86D0B791D49C4EE7B27","202502269753966964","26-FEB-25","2026","","03-FEB-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","5.55","07-JAN-25","8247.32","S","IE- HAWLEY - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E4BC44C7EB2284E75A69","202501309748173868","30-JAN-25","2026","","07-JAN-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","7.3","14-JAN-25","8254.62","S","IE- HAWLEY - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","EE8F23ECD64B24F499F4","202501309748173868","30-JAN-25","2026","","14-JAN-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","27.55","28-JAN-25","9312.62","S","IE- HAWLEY - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E056B2A6DBBF840C2A2A","202501309748173869","30-JAN-25","2026","","28-JAN-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","30.45","21-JAN-25","8285.07","S","IE- HAWLEY - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E76164E3B9D924D58840","202501309748173869","30-JAN-25","2026","","21-JAN-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","1000","27-JAN-25","9312.62","S","IE-HAWLEY-MEDIA PRODUCTION","COMPASS STRATEGIES INC.","1868424","N","E74A7394DA2074C49B5E","202501309748173870","30-JAN-25","2026","","28-JAN-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","7052.19","29-JAN-25","16364.81","S","IE-HAWLEY-DIRECT MAIL PRODCUTION","ALLEGIANCE DIRECT LLC","1868424","N","E728F49E0CBA54575BA1","202501309748173870","30-JAN-25","2026","","29-JAN-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","8241.77","02-JAN-25","8241.77","S","IE-HAWLEY-DIRECT MAIL PRODUCTION","ALLEGIANCE DIRECT LLC","1868424","N","E730B4EBC9599473F83B","202501309748173867","30-JAN-25","2026","","02-JAN-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","3.8","11-FEB-25","23442.16","S","IE- HAWLEY - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878654","N","EB3C0F73E3CD74BB5BAA","202502269753966965","26-FEB-25","2026","","11-FEB-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","10.25","04-FEB-25","22741.93","S","IE- HAWLEY - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878654","N","E4C729CB059974A96AEF","202502269753966964","26-FEB-25","2026","","04-FEB-25"
"S8MO00160","HAWLEY, JOSHUA","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","15.3","18-FEB-25","23457.46","S","IE- HAWLEY - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878654","N","E42A97EC2E6084855809","202502269753966966","26-FEB-25","2026","","18-FEB-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","2.5","11-FEB-25","23459.06","S","IE- JOHNSON - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878655","N","E305C147251CD49789A2","202502269753966977","26-FEB-25","2026","","11-FEB-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","8241.77","02-JAN-25","8241.77","S","IE-JOHNSON-DIRECT MAIL PRODUCTION","ALLEGIANCE DIRECT LLC","1868424","N","E14E6EFCF7B9C47CF99A","202501309748173871","30-JAN-25","2026","","02-JAN-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","6.75","04-FEB-25","22760.13","S","IE- JOHNSON - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878655","N","E24A27F97F38B45D298D","202502269753966976","26-FEB-25","2026","","04-FEB-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","22.6","18-FEB-25","23481.66","S","IE- JOHNSON - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878655","N","E108EA46D9A91498EA2A","202502269753966978","26-FEB-25","2026","","18-FEB-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","25.42","25-FEB-25","31460.07","S","IE-JOHNSON-PRINTING","CANVA","1878655","N","EF9CC6525BF3045DDA5D","202502269753966980","26-FEB-25","2026","","24-FEB-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","53.77","25-FEB-25","31460.07","S","IE-JOHNSON-PRINTING","STAPLES","1878655","N","E80C08D70DAC04146B66","202502269753966980","26-FEB-25","2026","","24-FEB-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","103.42","25-FEB-25","31460.07","S","IE-JOHNSON-POSTAGE","USPS","1878655","N","E42F731D9F7964062BBE","202502269753966978","26-FEB-25","2026","","24-FEB-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","696.43","07-FEB-25","23456.56","S","IE-JOHNSON-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878655","N","E1C594E18608541FEAC0","202502269753966977","26-FEB-25","2026","","07-FEB-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","2964.66","25-FEB-25","34428.78","S","IE-JOHNSON-DIRECT MAIL PRODUCTION","DROGIN GROUP LLC","1878655","N","E77A26B7EAD11419E8A9","202502269753966981","26-FEB-25","2026","","26-FEB-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","3284.07","25-FEB-25","31460.07","S","IE-JOHNSON-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878655","N","EE881D2EA9A70460FABA","202502269753966979","26-FEB-25","2026","","24-FEB-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","4511.73","25-FEB-25","31460.07","S","IE-JOHNSON-DIRECT MAIL PRODCUTION","ALLEGIANCE DIRECT LLC","1878655","N","EA3F67EE3831E4D26886","202502269753966979","26-FEB-25","2026","","24-FEB-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","6366.87","04-FEB-25","22753.38","S","IE-JOHNSON-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878655","N","E2398FA80316F4406BAF","202502269753966976","26-FEB-25","2026","","03-FEB-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","4.05","25-FEB-25","31464.12","S","IE- JOHNSON - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878655","N","E9CB6063FB9724AF2B2F","202502269753966981","26-FEB-25","2026","","25-FEB-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","7052.19","","16386.51","S","IE-JOHNSON-DIRECT MAIL PRODCUTION","ALLEGIANCE DIRECT LLC","1868424","N","E3A0B21144800420DB20","202501309748173874","30-JAN-25","2026","","29-JAN-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","1000","27-JAN-25","9334.32","S","IE-JOHNSON-MEDIA PRODUCTION","COMPASS STRATEGIES INC.","1868424","N","EAE15D3AC0CDB4752851","202501309748173873","30-JAN-25","2026","","28-JAN-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","65","14-JAN-25","8307.77","S","IE- JOHNSON - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E5763DD2241104450A9C","202501309748173872","30-JAN-25","2026","","14-JAN-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","24.2","21-JAN-25","8331.97","S","IE- JOHNSON - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","EE9BF8BF4B42E477DB19","202501309748173872","30-JAN-25","2026","","21-JAN-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","2.35","28-JAN-25","9334.32","S","IE- JOHNSON - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","EF71EF62BCD35476B9B9","202501309748173873","30-JAN-25","2026","","28-JAN-25"
"S0WI00197","JOHNSON, RONALD","C00448696","SENATE CONSERVATIVES FUND","P","WI","00","S","REPUBLICAN PARTY","1","07-JAN-25","8242.77","S","IE- JOHNSON - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E9D4944CFC9EC4741B63","202501309748173871","30-JAN-25","2026","","07-JAN-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","696.43","07-FEB-25","23394.21","S","IE-LEE-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878656","N","EB1FD5D37C8B047B79C4","202502269753966983","26-FEB-25","2026","","07-FEB-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","1.5","04-FEB-25","22697.78","S","IE- LEE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878656","N","E0EC4F7310F3340A0867","202502269753966982","26-FEB-25","2026","","04-FEB-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","3284.07","25-FEB-25","31382.58","S","IE-LEE-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878656","N","E9796B64E0673444FB85","202502269753966984","26-FEB-25","2026","","24-FEB-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","4511.74","25-FEB-25","31382.58","S","IE-LEE-DIRECT MAIL PRODCUTION","ALLEGIANCE DIRECT LLC","1878656","N","E48EAAD7C342242C9B34","202502269753966986","26-FEB-25","2026","","24-FEB-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","6366.87","04-FEB-25","22696.28","S","IE-LEE-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878656","N","E48065A6F214444ABB84","202502269753966982","26-FEB-25","2026","","03-FEB-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","2.55","28-JAN-25","9277.22","S","IE- LEE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","EEE605FAD7ED54E9AB97","202501309748173876","30-JAN-25","2026","","28-JAN-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","3.25","07-JAN-25","8245.02","S","IE- LEE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E51548962F0C64F68BF3","202501309748173875","30-JAN-25","2026","","07-JAN-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","3.5","14-JAN-25","8248.52","S","IE- LEE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E21D21BFA15054A61957","202501309748173875","30-JAN-25","2026","","14-JAN-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","26.15","21-JAN-25","8274.67","S","IE- LEE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E1532B2860A0449B2955","202501309748173876","30-JAN-25","2026","","21-JAN-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","1000","27-JAN-25","9277.22","S","IE-LEE-MEDIA PRODUCTION","COMPASS STRATEGIES INC.","1868424","N","E547B64ED8A274969A89","202501309748173877","30-JAN-25","2026","","28-JAN-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","7052.19","29-JAN-25","16329.41","S","IE-LEE-DIRECT MAIL PRODCUTION","ALLEGIANCE DIRECT LLC","1868424","N","E288EF0CB9075424CBB8","202501309748173877","30-JAN-25","2026","","29-JAN-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","8241.77","02-JAN-25","8241.77","S","IE-LEE-DIRECT MAIL PRODUCTION","ALLEGIANCE DIRECT LLC","1868424","N","EE5D693F8C35E4715A51","202501309748173874","30-JAN-25","2026","","02-JAN-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","103.42","25-FEB-25","31382.58","S","IE-LEE-POSTAGE","USPS","1878656","N","EE03B5BBDE1AB4AD689C","202502269753966986","26-FEB-25","2026","","24-FEB-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","53.77","25-FEB-25","31382.58","S","IE-LEE-PRINTING","STAPLES","1878656","N","EF7A4DBBF4BA94D4FADB","202502269753966985","26-FEB-25","2026","","24-FEB-25"
