precinct,year,race,party,candidate,votes
05W Lebanon 5th Ward West,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,REP,DAN MEUSER,129
05W Lebanon 5th Ward West,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 101ST,REP,JOHN SCHLEGEL,187
05W Lebanon 5th Ward West,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 101ST,Write-In,Write-Ins,14
06 Lebanon 6th Ward,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,111
06 Lebanon 6th Ward,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,100
06 Lebanon 6th Ward,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,0
06 Lebanon 6th Ward,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,1
06 Lebanon 6th Ward,2024,PRESIDENTIAL ELECTORS,Write-In,Write-Ins,3
06 Lebanon 6th Ward,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,101
06 Lebanon 6th Ward,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,86
06 Lebanon 6th Ward,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,6
06 Lebanon 6th Ward,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,4
06 Lebanon 6th Ward,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
06 Lebanon 6th Ward,2024,UNITED STATES SENATOR,Write-In,Write-Ins,1
06 Lebanon 6th Ward,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,104
06 Lebanon 6th Ward,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,80
06 Lebanon 6th Ward,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,2
06 Lebanon 6th Ward,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,4
06 Lebanon 6th Ward,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
06 Lebanon 6th Ward,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
06 Lebanon 6th Ward,2024,ATTORNEY GENERAL,Write-In,Write-Ins,1
06 Lebanon 6th Ward,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,102
06 Lebanon 6th Ward,2024,AUDITOR GENERAL,REP,TIM DEFOOR,80
06 Lebanon 6th Ward,2024,AUDITOR GENERAL,LIB,REECE SMITH,4
06 Lebanon 6th Ward,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,4
06 Lebanon 6th Ward,2024,AUDITOR GENERAL,CST,BOB GOODRICH,3
06 Lebanon 6th Ward,2024,AUDITOR GENERAL,Write-In,Write-Ins,1
06 Lebanon 6th Ward,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,96
06 Lebanon 6th Ward,2024,STATE TREASURER,REP,STACY GARRITY,89
06 Lebanon 6th Ward,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,3
06 Lebanon 6th Ward,2024,STATE TREASURER,CST,TROY BOWMAN,2
06 Lebanon 6th Ward,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
06 Lebanon 6th Ward,2024,STATE TREASURER,Write-In,Write-Ins,1
06 Lebanon 6th Ward,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,DEM,AMANDA WALDMAN,107
06 Lebanon 6th Ward,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,REP,DAN MEUSER,84
06 Lebanon 6th Ward,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,Write-In,Write-Ins,1
06 Lebanon 6th Ward,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 101ST,REP,JOHN SCHLEGEL,108
06 Lebanon 6th Ward,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 101ST,Write-In,Write-Ins,6
07 Lebanon 7th Ward,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,287
07 Lebanon 7th Ward,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,265
07 Lebanon 7th Ward,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,6
07 Lebanon 7th Ward,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,2
07 Lebanon 7th Ward,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,265
07 Lebanon 7th Ward,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,220
07 Lebanon 7th Ward,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,13
07 Lebanon 7th Ward,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,12
07 Lebanon 7th Ward,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
07 Lebanon 7th Ward,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,251
07 Lebanon 7th Ward,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,227
07 Lebanon 7th Ward,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,8
07 Lebanon 7th Ward,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,7
07 Lebanon 7th Ward,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,6
07 Lebanon 7th Ward,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,3
07 Lebanon 7th Ward,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,245
07 Lebanon 7th Ward,2024,AUDITOR GENERAL,REP,TIM DEFOOR,233
07 Lebanon 7th Ward,2024,AUDITOR GENERAL,LIB,REECE SMITH,4
07 Lebanon 7th Ward,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,8
07 Lebanon 7th Ward,2024,AUDITOR GENERAL,CST,BOB GOODRICH,6
07 Lebanon 7th Ward,2024,AUDITOR GENERAL,Write-In,Write-Ins,1
07 Lebanon 7th Ward,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,243
07 Lebanon 7th Ward,2024,STATE TREASURER,REP,STACY GARRITY,247
07 Lebanon 7th Ward,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,5
07 Lebanon 7th Ward,2024,STATE TREASURER,CST,TROY BOWMAN,3
07 Lebanon 7th Ward,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
07 Lebanon 7th Ward,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,DEM,AMANDA WALDMAN,265
07 Lebanon 7th Ward,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,REP,DAN MEUSER,236
07 Lebanon 7th Ward,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,Write-In,Write-Ins,1
07 Lebanon 7th Ward,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 101ST,REP,JOHN SCHLEGEL,315
07 Lebanon 7th Ward,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 101ST,Write-In,Write-Ins,12
08 Lebanon 8th Ward,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,320
08 Lebanon 8th Ward,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,460
08 Lebanon 8th Ward,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,10
08 Lebanon 8th Ward,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,2
08 Lebanon 8th Ward,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,1
08 Lebanon 8th Ward,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,337
08 Lebanon 8th Ward,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,417
08 Lebanon 8th Ward,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,17
08 Lebanon 8th Ward,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,6
08 Lebanon 8th Ward,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
08 Lebanon 8th Ward,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,1
08 Lebanon 8th Ward,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,305
08 Lebanon 8th Ward,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,432
08 Lebanon 8th Ward,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,18
08 Lebanon 8th Ward,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
08 Lebanon 8th Ward,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,3
08 Lebanon 8th Ward,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,5
08 Lebanon 8th Ward,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,1
08 Lebanon 8th Ward,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,301
08 Lebanon 8th Ward,2024,AUDITOR GENERAL,REP,TIM DEFOOR,432
08 Lebanon 8th Ward,2024,AUDITOR GENERAL,LIB,REECE SMITH,26
08 Lebanon 8th Ward,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
08 Lebanon 8th Ward,2024,AUDITOR GENERAL,CST,BOB GOODRICH,7
08 Lebanon 8th Ward,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,281
08 Lebanon 8th Ward,2024,STATE TREASURER,REP,STACY GARRITY,453
08 Lebanon 8th Ward,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,21
08 Lebanon 8th Ward,2024,STATE TREASURER,CST,TROY BOWMAN,9
08 Lebanon 8th Ward,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
08 Lebanon 8th Ward,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,DEM,AMANDA WALDMAN,311
08 Lebanon 8th Ward,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,REP,DAN MEUSER,457
08 Lebanon 8th Ward,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 101ST,REP,JOHN SCHLEGEL,591
08 Lebanon 8th Ward,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 101ST,Write-In,Write-In Totals,34
09 Lebanon 9th Ward,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,311
09 Lebanon 9th Ward,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,394
09 Lebanon 9th Ward,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,6
09 Lebanon 9th Ward,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,3
09 Lebanon 9th Ward,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,4
09 Lebanon 9th Ward,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,302
09 Lebanon 9th Ward,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,343
09 Lebanon 9th Ward,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,19
09 Lebanon 9th Ward,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,9
09 Lebanon 9th Ward,2024,UNITED STATES SENATOR,CST,MARTY SELKER,8
09 Lebanon 9th Ward,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,1
09 Lebanon 9th Ward,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,291
09 Lebanon 9th Ward,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,347
09 Lebanon 9th Ward,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,14
09 Lebanon 9th Ward,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,8
09 Lebanon 9th Ward,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,6
09 Lebanon 9th Ward,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,4
09 Lebanon 9th Ward,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,1
09 Lebanon 9th Ward,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,278
09 Lebanon 9th Ward,2024,AUDITOR GENERAL,REP,TIM DEFOOR,338
09 Lebanon 9th Ward,2024,AUDITOR GENERAL,LIB,REECE SMITH,19
09 Lebanon 9th Ward,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,10
09 Lebanon 9th Ward,2024,AUDITOR GENERAL,CST,BOB GOODRICH,16
09 Lebanon 9th Ward,2024,AUDITOR GENERAL,Write-In,Write-In Totals,1
09 Lebanon 9th Ward,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,271
09 Lebanon 9th Ward,2024,STATE TREASURER,REP,STACY GARRITY,368
09 Lebanon 9th Ward,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,13
09 Lebanon 9th Ward,2024,STATE TREASURER,CST,TROY BOWMAN,7
09 Lebanon 9th Ward,2024,STATE TREASURER,FWD,CHRIS FOSTER,6
09 Lebanon 9th Ward,2024,STATE TREASURER,Write-In,Write-In Totals,1
09 Lebanon 9th Ward,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,DEM,AMANDA WALDMAN,308
09 Lebanon 9th Ward,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,REP,DAN MEUSER,355
09 Lebanon 9th Ward,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,Write-In,Write-In Totals,1
09 Lebanon 9th Ward,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 101ST,REP,JOHN SCHLEGEL,495
09 Lebanon 9th Ward,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 101ST,Write-In,Write-In Totals,21
10 Lebanon 10th Ward,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,371
10 Lebanon 10th Ward,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,593
10 Lebanon 10th Ward,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,3
10 Lebanon 10th Ward,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,4
10 Lebanon 10th Ward,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,1
10 Lebanon 10th Ward,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,369
10 Lebanon 10th Ward,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,546
10 Lebanon 10th Ward,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,20
10 Lebanon 10th Ward,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,12
10 Lebanon 10th Ward,2024,UNITED STATES SENATOR,CST,MARTY SELKER,6
10 Lebanon 10th Ward,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,351
10 Lebanon 10th Ward,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,553
10 Lebanon 10th Ward,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,17
10 Lebanon 10th Ward,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,12
10 Lebanon 10th Ward,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,7
10 Lebanon 10th Ward,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,3
10 Lebanon 10th Ward,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,340
10 Lebanon 10th Ward,2024,AUDITOR GENERAL,REP,TIM DEFOOR,561
10 Lebanon 10th Ward,2024,AUDITOR GENERAL,LIB,REECE SMITH,20
10 Lebanon 10th Ward,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,4
10 Lebanon 10th Ward,2024,AUDITOR GENERAL,CST,BOB GOODRICH,10
10 Lebanon 10th Ward,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,333
10 Lebanon 10th Ward,2024,STATE TREASURER,REP,STACY GARRITY,574
10 Lebanon 10th Ward,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,16
10 Lebanon 10th Ward,2024,STATE TREASURER,CST,TROY BOWMAN,12
10 Lebanon 10th Ward,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
10 Lebanon 10th Ward,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,DEM,AMANDA WALDMAN,360
10 Lebanon 10th Ward,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,REP,DAN MEUSER,578
10 Lebanon 10th Ward,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,Write-In,Write-In Totals,1
10 Lebanon 10th Ward,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 101ST,REP,JOHN SCHLEGEL,722
10 Lebanon 10th Ward,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 101ST,Write-In,Write-In Totals,31
11 Cleona,2024,Presidential,DEM,KAMALA D HARRIS,401
11 Cleona,2024,Presidential,REP,DONALD J TRUMP,800
11 Cleona,2024,Presidential,LIB,CHASE OLIVER,11
11 Cleona,2024,Presidential,GRN,JILL STEIN,2
11 Cleona,2024,US Senator,DEM,ROBERT P CASEY JR,409
11 Cleona,2024,US Senator,REP,DAVE MCCORMICK,760
11 Cleona,2024,US Senator,LIB,JOHN C THOMAS,21
11 Cleona,2024,US Senator,GRN,LEILA HAZOU,8
11 Cleona,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,347
11 Cleona,2024,AUDITOR GENERAL,REP,TIM DEFOOR,801
11 Cleona,2024,AUDITOR GENERAL,LIB,REECE SMITH,26
11 Cleona,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,7
11 Cleona,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,343
11 Cleona,2024,STATE TREASURER,REP,STACY GARRITY,820
11 Cleona,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,22
11 Cleona,2024,STATE TREASURER,CST,TROY BOWMAN,12
11 Cleona,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,DEM,AMANDA WALDMAN,389
11 Cleona,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,REP,DAN MEUSER,810
12N Cornwall North,2024,Presidential,DEM,KAMALA D HARRIS,763
12N Cornwall North,2024,Presidential,REP,DONALD J TRUMP,1180
12N Cornwall North,2024,US Senator,DEM,ROBERT P CASEY JR,758
12N Cornwall North,2024,US Senator,REP,DAVE MCCORMICK,1158
12N Cornwall North,2024,US Senator,LIB,JOHN C THOMAS,18
12N Cornwall North,2024,US Senator,GRN,LEILA HAZOU,6
12N Cornwall North,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,692
12N Cornwall North,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,1188
12N Cornwall North,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,661
12N Cornwall North,2024,AUDITOR GENERAL,REP,TIM DEFOOR,1184
12N Cornwall North,2024,AUDITOR GENERAL,LIB,REECE SMITH,37
12N Cornwall North,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,634
12N Cornwall North,2024,STATE TREASURER,REP,STACY GARRITY,1223
12N Cornwall North,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,DEM,AMANDA WALDMAN,698
12N Cornwall North,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,REP,DAN MEUSER,1220
12S Cornwall South,2024,Presidential,DEM,KAMALA D HARRIS,738
12S Cornwall South,2024,Presidential,REP,DONALD J TRUMP,885
12S Cornwall South,2024,Presidential,LIB,CHASE OLIVER,7
12S Cornwall South,2024,Presidential,GRN,JILL STEIN,5
12S Cornwall South,2024,US Senator,DEM,ROBERT P CASEY JR,714
12S Cornwall South,2024,US Senator,REP,DAVE MCCORMICK,888
12S Cornwall South,2024,US Senator,LIB,JOHN C THOMAS,25
12S Cornwall South,2024,US Senator,GRN,LEILA HAZOU,8
12S Cornwall South,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,656
12S Cornwall South,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,937
12S Cornwall South,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,630
12S Cornwall South,2024,AUDITOR GENERAL,REP,TIM DEFOOR,954
12S Cornwall South,2024,AUDITOR GENERAL,LIB,REECE SMITH,28
12S Cornwall South,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,628
12S Cornwall South,2024,STATE TREASURER,REP,STACY GARRITY,972
12S Cornwall South,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,DEM,AMANDA WALDMAN,676
12S Cornwall South,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,REP,DAN MEUSER,953
12S Cornwall South,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 101ST 101st State Legislative,REP,JOHN SCHLEGEL,1213
13 Jonestown,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,224
13 Jonestown,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,617
13 Jonestown,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,3
13 Jonestown,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,2
13 Jonestown,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,1
13 Jonestown,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,236
13 Jonestown,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,577
13 Jonestown,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,12
13 Jonestown,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,7
13 Jonestown,2024,UNITED STATES SENATOR,CST,MARTY SELKER,5
13 Jonestown,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,2
13 Jonestown,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,222
13 Jonestown,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,594
13 Jonestown,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,13
13 Jonestown,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,5
13 Jonestown,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
13 Jonestown,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,1
13 Jonestown,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,184
13 Jonestown,2024,AUDITOR GENERAL,REP,TIM DEFOOR,615
13 Jonestown,2024,AUDITOR GENERAL,LIB,REECE SMITH,20
13 Jonestown,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
13 Jonestown,2024,AUDITOR GENERAL,CST,BOB GOODRICH,10
13 Jonestown,2024,AUDITOR GENERAL,Write-In,Write-In Totals,1
13 Jonestown,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,183
13 Jonestown,2024,STATE TREASURER,REP,STACY GARRITY,631
13 Jonestown,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,14
13 Jonestown,2024,STATE TREASURER,CST,TROY BOWMAN,4
13 Jonestown,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
13 Jonestown,2024,STATE TREASURER,Write-In,Write-In Totals,1
13 Jonestown,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,DEM,AMANDA WALDMAN,204
13 Jonestown,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,REP,DAN MEUSER,623
13 Jonestown,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,Write-In,Write-In Totals,2
13 Jonestown,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 102ND,REP,RUSS DIAMOND,687
13 Jonestown,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 102ND,Write-In,Write-In Totals,52
14 Mount Gretna,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,129
14 Mount Gretna,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,44
14 Mount Gretna,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,2
14 Mount Gretna,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,125
14 Mount Gretna,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,47
14 Mount Gretna,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,3
14 Mount Gretna,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,119
14 Mount Gretna,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,48
14 Mount Gretna,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,2
14 Mount Gretna,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,2
14 Mount Gretna,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,115
14 Mount Gretna,2024,AUDITOR GENERAL,REP,TIM DEFOOR,50
14 Mount Gretna,2024,AUDITOR GENERAL,LIB,REECE SMITH,2
14 Mount Gretna,2024,AUDITOR GENERAL,CST,BOB GOODRICH,2
14 Mount Gretna,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,113
14 Mount Gretna,2024,STATE TREASURER,REP,STACY GARRITY,51
14 Mount Gretna,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,3
14 Mount Gretna,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
14 Mount Gretna,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,DEM,AMANDA WALDMAN,119
14 Mount Gretna,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,REP,DAN MEUSER,52
14 Mount Gretna,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 98TH,DEM,LYNN MCCLEARY,118
14 Mount Gretna,2024,REPRESENTATIVE in the GENERAL ASSEMBLY 98TH,REP,TOM JONES,51
15N Myerstown North,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,191
15N Myerstown North,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,593
15N Myerstown North,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,5
15N Myerstown North,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,3
15N Myerstown North,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,3
15N Myerstown North,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,203
15N Myerstown North,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,557
15N Myerstown North,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,20
15N Myerstown North,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,5
15N Myerstown North,2024,UNITED STATES SENATOR,CST,MARTY SELKER,5
15N Myerstown North,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,1
15N Myerstown North,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,186
15N Myerstown North,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,562
15N Myerstown North,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,13
15N Myerstown North,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,12
15N Myerstown North,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,6
15N Myerstown North,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
15N Myerstown North,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,1
15N Myerstown North,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,178
15N Myerstown North,2024,AUDITOR GENERAL,REP,TIM DEFOOR,571
15N Myerstown North,2024,AUDITOR GENERAL,LIB,REECE SMITH,13
15N Myerstown North,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,4
15N Myerstown North,2024,AUDITOR GENERAL,CST,BOB GOODRICH,15
15N Myerstown North,2024,AUDITOR GENERAL,Write-In,Write-In Totals,2
15N Myerstown North,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,167
15N Myerstown North,2024,STATE TREASURER,REP,STACY GARRITY,585
15N Myerstown North,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,18
15N Myerstown North,2024,STATE TREASURER,CST,TROY BOWMAN,10
15N Myerstown North,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
15N Myerstown North,2024,STATE TREASURER,Write-In,Write-In Totals,1
15N Myerstown North,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,DEM,AMANDA WALDMAN,181
15N Myerstown North,2024,REPRESENTATIVE IN CONGRESS 9TH US DISTRICT,REP,DAN MEUSER,597
